gene	mut_freq
ENSG00000054654	0.01904761904761905
ENSG00000054796	0.009523809523809525
ENSG00000055118	0.009523809523809525
ENSG00000055609	0.02857142857142857
ENSG00000055955	0.01904761904761905
ENSG00000056097	0.01904761904761905
ENSG00000056487	0.009523809523809525
ENSG00000056972	0.009523809523809525
ENSG00000057019	0.009523809523809525
ENSG00000057608	0.009523809523809525
ENSG00000058335	0.009523809523809525
ENSG00000058668	0.009523809523809525
ENSG00000058799	0.009523809523809525
ENSG00000060339	0.009523809523809525
ENSG00000060709	0.009523809523809525
ENSG00000060718	0.02857142857142857
ENSG00000060749	0.009523809523809525
ENSG00000060971	0.009523809523809525
ENSG00000061337	0.009523809523809525
ENSG00000061938	0.009523809523809525
ENSG00000062725	0.01904761904761905
ENSG00000063015	0.009523809523809525
ENSG00000063177	0.009523809523809525
ENSG00000063660	0.009523809523809525
ENSG00000063854	0.009523809523809525
ENSG00000064102	0.009523809523809525
ENSG00000064201	0.009523809523809525
ENSG00000064419	0.01904761904761905
ENSG00000064607	0.009523809523809525
ENSG00000064651	0.009523809523809525
ENSG00000064687	0.02857142857142857
ENSG00000064933	0.009523809523809525
ENSG00000064999	0.009523809523809525
ENSG00000065000	0.009523809523809525
ENSG00000065060	0.009523809523809525
ENSG00000065243	0.01904761904761905
ENSG00000065325	0.01904761904761905
ENSG00000065413	0.009523809523809525
ENSG00000065526	0.009523809523809525
ENSG00000065613	0.009523809523809525
ENSG00000065675	0.009523809523809525
ENSG00000065717	0.01904761904761905
ENSG00000065802	0.009523809523809525
ENSG00000065989	0.009523809523809525
ENSG00000066032	0.0380952380952381
ENSG00000066056	0.009523809523809525
ENSG00000066117	0.009523809523809525
ENSG00000066230	0.009523809523809525
ENSG00000066248	0.009523809523809525
ENSG00000066279	0.01904761904761905
ENSG00000066557	0.009523809523809525
ENSG00000066697	0.009523809523809525
ENSG00000066735	0.02857142857142857
ENSG00000066813	0.009523809523809525
ENSG00000066827	0.009523809523809525
ENSG00000066933	0.009523809523809525
ENSG00000067066	0.009523809523809525
ENSG00000067221	0.009523809523809525
ENSG00000067248	0.009523809523809525
ENSG00000067365	0.009523809523809525
ENSG00000067842	0.01904761904761905
ENSG00000067900	0.009523809523809525
ENSG00000068001	0.009523809523809525
ENSG00000068024	0.009523809523809525
ENSG00000068323	0.01904761904761905
ENSG00000068354	0.009523809523809525
ENSG00000068650	0.02857142857142857
ENSG00000068654	0.009523809523809525
ENSG00000068781	0.01904761904761905
ENSG00000068976	0.009523809523809525
ENSG00000069018	0.01904761904761905
ENSG00000069431	0.009523809523809525
ENSG00000069869	0.009523809523809525
ENSG00000070047	0.009523809523809525
ENSG00000070182	0.01904761904761905
ENSG00000070366	0.009523809523809525
ENSG00000070476	0.009523809523809525
ENSG00000070495	0.009523809523809525
ENSG00000070540	0.009523809523809525
ENSG00000070614	0.009523809523809525
ENSG00000070729	0.009523809523809525
ENSG00000070814	0.009523809523809525
ENSG00000070886	0.009523809523809525
ENSG00000070985	0.009523809523809525
ENSG00000071575	0.009523809523809525
ENSG00000071794	0.009523809523809525
ENSG00000072041	0.009523809523809525
ENSG00000072163	0.009523809523809525
ENSG00000072195	0.01904761904761905
ENSG00000072274	0.009523809523809525
ENSG00000072518	0.01904761904761905
ENSG00000072736	0.009523809523809525
ENSG00000072803	0.01904761904761905
ENSG00000072958	0.009523809523809525
ENSG00000073150	0.009523809523809525
ENSG00000073417	0.01904761904761905
ENSG00000073803	0.009523809523809525
ENSG00000073910	0.009523809523809525
ENSG00000073921	0.009523809523809525
ENSG00000074047	0.009523809523809525
ENSG00000074181	0.009523809523809525
ENSG00000074219	0.009523809523809525
ENSG00000074276	0.009523809523809525
ENSG00000074603	0.009523809523809525
ENSG00000074706	0.009523809523809525
ENSG00000074755	0.02857142857142857
ENSG00000074771	0.009523809523809525
ENSG00000074803	0.009523809523809525
ENSG00000074964	0.009523809523809525
ENSG00000075035	0.009523809523809525
ENSG00000075131	0.009523809523809525
ENSG00000075240	0.01904761904761905
ENSG00000075340	0.01904761904761905
ENSG00000075426	0.01904761904761905
ENSG00000075461	0.009523809523809525
ENSG00000075539	0.009523809523809525
ENSG00000075568	0.009523809523809525
ENSG00000075618	0.009523809523809525
ENSG00000075643	0.009523809523809525
ENSG00000075651	0.009523809523809525
ENSG00000076258	0.009523809523809525
ENSG00000076356	0.009523809523809525
ENSG00000076604	0.009523809523809525
ENSG00000076662	0.01904761904761905
ENSG00000076984	0.009523809523809525
ENSG00000077063	0.009523809523809525
ENSG00000077279	0.009523809523809525
ENSG00000077312	0.009523809523809525
ENSG00000077522	0.009523809523809525
ENSG00000077616	0.009523809523809525
ENSG00000077782	0.01904761904761905
ENSG00000077942	0.009523809523809525
ENSG00000078053	0.02857142857142857
ENSG00000078177	0.009523809523809525
ENSG00000078269	0.009523809523809525
ENSG00000078295	0.01904761904761905
ENSG00000078328	0.01904761904761905
ENSG00000078403	0.009523809523809525
ENSG00000078549	0.009523809523809525
ENSG00000078814	0.01904761904761905
ENSG00000078898	0.009523809523809525
ENSG00000079102	0.01904761904761905
ENSG00000079215	0.009523809523809525
ENSG00000079263	0.01904761904761905
ENSG00000079308	0.01904761904761905
ENSG00000079332	0.009523809523809525
ENSG00000079337	0.009523809523809525
ENSG00000079691	0.009523809523809525
ENSG00000079841	0.02857142857142857
ENSG00000080200	0.009523809523809525
ENSG00000080345	0.009523809523809525
ENSG00000080371	0.009523809523809525
ENSG00000080573	0.009523809523809525
ENSG00000080603	0.009523809523809525
ENSG00000080618	0.009523809523809525
ENSG00000080709	0.009523809523809525
ENSG00000080815	0.009523809523809525
ENSG00000080845	0.009523809523809525
ENSG00000081051	0.009523809523809525
ENSG00000081052	0.009523809523809525
ENSG00000081138	0.009523809523809525
ENSG00000081148	0.009523809523809525
ENSG00000081248	0.009523809523809525
ENSG00000081479	0.01904761904761905
ENSG00000081818	0.01904761904761905
ENSG00000081842	0.009523809523809525
ENSG00000081913	0.009523809523809525
ENSG00000081923	0.009523809523809525
ENSG00000081985	0.009523809523809525
ENSG00000082175	0.009523809523809525
ENSG00000082269	0.009523809523809525
ENSG00000082397	0.009523809523809525
ENSG00000082438	0.01904761904761905
ENSG00000082516	0.009523809523809525
ENSG00000082556	0.009523809523809525
ENSG00000082684	0.01904761904761905
ENSG00000083290	0.009523809523809525
ENSG00000083520	0.009523809523809525
ENSG00000083642	0.009523809523809525
ENSG00000083814	0.01904761904761905
ENSG00000083845	0.009523809523809525
ENSG00000083857	0.02857142857142857
ENSG00000084092	0.009523809523809525
ENSG00000084636	0.009523809523809525
ENSG00000084674	0.01904761904761905
ENSG00000084774	0.009523809523809525
ENSG00000085185	0.009523809523809525
ENSG00000085433	0.009523809523809525
ENSG00000085563	0.02857142857142857
ENSG00000085644	0.009523809523809525
ENSG00000085788	0.009523809523809525
ENSG00000085872	0.009523809523809525
ENSG00000085982	0.01904761904761905
ENSG00000086205	0.009523809523809525
ENSG00000086544	0.009523809523809525
ENSG00000086548	0.009523809523809525
ENSG00000086570	0.047619047619047616
ENSG00000086758	0.009523809523809525
ENSG00000087087	0.009523809523809525
ENSG00000087116	0.01904761904761905
ENSG00000087245	0.009523809523809525
ENSG00000087302	0.009523809523809525
ENSG00000087460	0.05714285714285714
ENSG00000087510	0.02857142857142857
ENSG00000088053	0.009523809523809525
ENSG00000088247	0.009523809523809525
ENSG00000088387	0.009523809523809525
ENSG00000088451	0.009523809523809525
ENSG00000088826	0.009523809523809525
ENSG00000088827	0.009523809523809525
ENSG00000088836	0.009523809523809525
ENSG00000088876	0.009523809523809525
ENSG00000088882	0.009523809523809525
ENSG00000088926	0.009523809523809525
ENSG00000089048	0.009523809523809525
ENSG00000089050	0.009523809523809525
ENSG00000089057	0.009523809523809525
ENSG00000089154	0.009523809523809525
ENSG00000089169	0.009523809523809525
ENSG00000089177	0.009523809523809525
ENSG00000089199	0.009523809523809525
ENSG00000089225	0.009523809523809525
ENSG00000089250	0.02857142857142857
ENSG00000089335	0.009523809523809525
ENSG00000089472	0.009523809523809525
ENSG00000089820	0.02857142857142857
ENSG00000089847	0.01904761904761905
ENSG00000090006	0.01904761904761905
ENSG00000090060	0.01904761904761905
ENSG00000090372	0.009523809523809525
ENSG00000090382	0.009523809523809525
ENSG00000090402	0.01904761904761905
ENSG00000090530	0.009523809523809525
ENSG00000090539	0.009523809523809525
ENSG00000090621	0.009523809523809525
ENSG00000090776	0.009523809523809525
ENSG00000090863	0.009523809523809525
ENSG00000090924	0.01904761904761905
ENSG00000091106	0.009523809523809525
ENSG00000091128	0.009523809523809525
ENSG00000091513	0.009523809523809525
ENSG00000091536	0.02857142857142857
ENSG00000091583	0.009523809523809525
ENSG00000091656	0.05714285714285714
ENSG00000091704	0.009523809523809525
ENSG00000091879	0.009523809523809525
ENSG00000092054	0.009523809523809525
ENSG00000092421	0.009523809523809525
ENSG00000092758	0.009523809523809525
ENSG00000092853	0.01904761904761905
ENSG00000094631	0.01904761904761905
ENSG00000094804	0.009523809523809525
ENSG00000095002	0.009523809523809525
ENSG00000095066	0.009523809523809525
ENSG00000095110	0.009523809523809525
ENSG00000095303	0.009523809523809525
ENSG00000095585	0.009523809523809525
ENSG00000095713	0.009523809523809525
ENSG00000095787	0.009523809523809525
ENSG00000095951	0.009523809523809525
ENSG00000095970	0.009523809523809525
ENSG00000096060	0.009523809523809525
ENSG00000096093	0.009523809523809525
ENSG00000096968	0.009523809523809525
ENSG00000099204	0.009523809523809525
ENSG00000099331	0.02857142857142857
ENSG00000099341	0.009523809523809525
ENSG00000099810	0.009523809523809525
ENSG00000099814	0.01904761904761905
ENSG00000099817	0.009523809523809525
ENSG00000099834	0.009523809523809525
ENSG00000099889	0.009523809523809525
ENSG00000099904	0.009523809523809525
ENSG00000099949	0.01904761904761905
ENSG00000099960	0.009523809523809525
ENSG00000099991	0.009523809523809525
ENSG00000100109	0.009523809523809525
ENSG00000100150	0.009523809523809525
ENSG00000100154	0.009523809523809525
ENSG00000100191	0.009523809523809525
ENSG00000100227	0.009523809523809525
ENSG00000100243	0.009523809523809525
ENSG00000100253	0.009523809523809525
ENSG00000100285	0.009523809523809525
ENSG00000100320	0.009523809523809525
ENSG00000100346	0.01904761904761905
ENSG00000100372	0.009523809523809525
ENSG00000100393	0.01904761904761905
ENSG00000100399	0.009523809523809525
ENSG00000100403	0.009523809523809525
ENSG00000100412	0.009523809523809525
ENSG00000100427	0.009523809523809525
ENSG00000100448	0.009523809523809525
ENSG00000100473	0.009523809523809525
ENSG00000100503	0.01904761904761905
ENSG00000100505	0.009523809523809525
ENSG00000100557	0.009523809523809525
ENSG00000100578	0.01904761904761905
ENSG00000100596	0.009523809523809525
ENSG00000100614	0.009523809523809525
ENSG00000100644	0.009523809523809525
ENSG00000100678	0.01904761904761905
ENSG00000100726	0.009523809523809525
ENSG00000100731	0.02857142857142857
ENSG00000100813	0.02857142857142857
ENSG00000100926	0.009523809523809525
ENSG00000100934	0.009523809523809525
ENSG00000100991	0.009523809523809525
ENSG00000101004	0.02857142857142857
ENSG00000101049	0.009523809523809525
ENSG00000101096	0.009523809523809525
ENSG00000101104	0.009523809523809525
ENSG00000101144	0.009523809523809525
ENSG00000101158	0.009523809523809525
ENSG00000101161	0.01904761904761905
ENSG00000101162	0.01904761904761905
ENSG00000101180	0.02857142857142857
ENSG00000101187	0.009523809523809525
ENSG00000101188	0.009523809523809525
ENSG00000101191	0.02857142857142857
ENSG00000101203	0.009523809523809525
ENSG00000101222	0.009523809523809525
ENSG00000101292	0.01904761904761905
ENSG00000101327	0.009523809523809525
ENSG00000101331	0.009523809523809525
ENSG00000101333	0.009523809523809525
ENSG00000101346	0.009523809523809525
ENSG00000101361	0.009523809523809525
ENSG00000101438	0.009523809523809525
ENSG00000101445	0.01904761904761905
ENSG00000101470	0.009523809523809525
ENSG00000101542	0.009523809523809525
ENSG00000101557	0.009523809523809525
ENSG00000101574	0.009523809523809525
ENSG00000101639	0.009523809523809525
ENSG00000101654	0.009523809523809525
ENSG00000101680	0.0380952380952381
ENSG00000101745	0.009523809523809525
ENSG00000101752	0.009523809523809525
ENSG00000101825	0.009523809523809525
ENSG00000101850	0.009523809523809525
ENSG00000101871	0.009523809523809525
ENSG00000101890	0.009523809523809525
ENSG00000101892	0.009523809523809525
ENSG00000101958	0.009523809523809525
ENSG00000101972	0.009523809523809525
ENSG00000101974	0.009523809523809525
ENSG00000102038	0.009523809523809525
ENSG00000102048	0.009523809523809525
ENSG00000102053	0.009523809523809525
ENSG00000102057	0.009523809523809525
ENSG00000102081	0.009523809523809525
ENSG00000102195	0.01904761904761905
ENSG00000102226	0.01904761904761905
ENSG00000102230	0.009523809523809525
ENSG00000102245	0.009523809523809525
ENSG00000102271	0.009523809523809525
ENSG00000102287	0.009523809523809525
ENSG00000102290	0.01904761904761905
ENSG00000102302	0.01904761904761905
ENSG00000102362	0.009523809523809525
ENSG00000102385	0.01904761904761905
ENSG00000102452	0.0380952380952381
ENSG00000102466	0.009523809523809525
ENSG00000102531	0.01904761904761905
ENSG00000102539	0.01904761904761905
ENSG00000102554	0.009523809523809525
ENSG00000102595	0.009523809523809525
ENSG00000102699	0.009523809523809525
ENSG00000102738	0.009523809523809525
ENSG00000102805	0.009523809523809525
ENSG00000102882	0.009523809523809525
ENSG00000102893	0.009523809523809525
ENSG00000102984	0.009523809523809525
ENSG00000102996	0.009523809523809525
ENSG00000103034	0.009523809523809525
ENSG00000103174	0.009523809523809525
ENSG00000103197	0.009523809523809525
ENSG00000103222	0.01904761904761905
ENSG00000103249	0.009523809523809525
ENSG00000103313	0.01904761904761905
ENSG00000103319	0.009523809523809525
ENSG00000103326	0.01904761904761905
ENSG00000103335	0.009523809523809525
ENSG00000103351	0.009523809523809525
ENSG00000103381	0.009523809523809525
ENSG00000103479	0.009523809523809525
ENSG00000103494	0.009523809523809525
ENSG00000103510	0.009523809523809525
ENSG00000103522	0.009523809523809525
ENSG00000103591	0.009523809523809525
ENSG00000103653	0.009523809523809525
ENSG00000103657	0.01904761904761905
ENSG00000103742	0.01904761904761905
ENSG00000103888	0.009523809523809525
ENSG00000103932	0.01904761904761905
ENSG00000103966	0.009523809523809525
ENSG00000103994	0.009523809523809525
ENSG00000103995	0.01904761904761905
ENSG00000104044	0.009523809523809525
ENSG00000104064	0.009523809523809525
ENSG00000104177	0.009523809523809525
ENSG00000104213	0.009523809523809525
ENSG00000104218	0.009523809523809525
ENSG00000104228	0.01904761904761905
ENSG00000104237	0.009523809523809525
ENSG00000104313	0.009523809523809525
ENSG00000104320	0.009523809523809525
ENSG00000104321	0.009523809523809525
ENSG00000104327	0.009523809523809525
ENSG00000104447	0.0380952380952381
ENSG00000104499	0.009523809523809525
ENSG00000104613	0.009523809523809525
ENSG00000104626	0.009523809523809525
ENSG00000104714	0.01904761904761905
ENSG00000104722	0.009523809523809525
ENSG00000104765	0.009523809523809525
ENSG00000104783	0.009523809523809525
ENSG00000104804	0.009523809523809525
ENSG00000104848	0.009523809523809525
ENSG00000104883	0.009523809523809525
ENSG00000104884	0.01904761904761905
ENSG00000104899	0.009523809523809525
ENSG00000104972	0.009523809523809525
ENSG00000104998	0.009523809523809525
ENSG00000105053	0.009523809523809525
ENSG00000105137	0.009523809523809525
ENSG00000105141	0.009523809523809525
ENSG00000105143	0.01904761904761905
ENSG00000105202	0.009523809523809525
ENSG00000105221	0.009523809523809525
ENSG00000105227	0.009523809523809525
ENSG00000105254	0.009523809523809525
ENSG00000105255	0.009523809523809525
ENSG00000105287	0.01904761904761905
ENSG00000105290	0.009523809523809525
ENSG00000105323	0.009523809523809525
ENSG00000105388	0.009523809523809525
ENSG00000105392	0.009523809523809525
ENSG00000105397	0.009523809523809525
ENSG00000105404	0.009523809523809525
ENSG00000105426	0.009523809523809525
ENSG00000105429	0.009523809523809525
ENSG00000105464	0.009523809523809525
ENSG00000105501	0.009523809523809525
ENSG00000105523	0.009523809523809525
ENSG00000105549	0.009523809523809525
ENSG00000105559	0.009523809523809525
ENSG00000105613	0.009523809523809525
ENSG00000105617	0.009523809523809525
ENSG00000105618	0.009523809523809525
ENSG00000105641	0.009523809523809525
ENSG00000105669	0.009523809523809525
ENSG00000105675	0.01904761904761905
ENSG00000105695	0.009523809523809525
ENSG00000105705	0.009523809523809525
ENSG00000105707	0.009523809523809525
ENSG00000105732	0.009523809523809525
ENSG00000105755	0.009523809523809525
ENSG00000105778	0.009523809523809525
ENSG00000105851	0.01904761904761905
ENSG00000105866	0.009523809523809525
ENSG00000105877	0.01904761904761905
ENSG00000105967	0.02857142857142857
ENSG00000105983	0.009523809523809525
ENSG00000105989	0.009523809523809525
ENSG00000105996	0.009523809523809525
ENSG00000105997	0.009523809523809525
ENSG00000106012	0.009523809523809525
ENSG00000106086	0.009523809523809525
ENSG00000106113	0.009523809523809525
ENSG00000106123	0.01904761904761905
ENSG00000106128	0.009523809523809525
ENSG00000106236	0.02857142857142857
ENSG00000106245	0.009523809523809525
ENSG00000106246	0.009523809523809525
ENSG00000106278	0.009523809523809525
ENSG00000106305	0.009523809523809525
ENSG00000106327	0.009523809523809525
ENSG00000106331	0.009523809523809525
ENSG00000106346	0.009523809523809525
ENSG00000106348	0.009523809523809525
ENSG00000106351	0.009523809523809525
ENSG00000106546	0.009523809523809525
ENSG00000106565	0.009523809523809525
ENSG00000106571	0.047619047619047616
ENSG00000106665	0.009523809523809525
ENSG00000106714	0.009523809523809525
ENSG00000106772	0.009523809523809525
ENSG00000106799	0.02857142857142857
ENSG00000106852	0.009523809523809525
ENSG00000107036	0.009523809523809525
ENSG00000107104	0.009523809523809525
ENSG00000107105	0.009523809523809525
ENSG00000107147	0.009523809523809525
ENSG00000107186	0.009523809523809525
ENSG00000107282	0.009523809523809525
ENSG00000107290	0.009523809523809525
ENSG00000107331	0.009523809523809525
ENSG00000107338	0.009523809523809525
ENSG00000107518	0.009523809523809525
ENSG00000107611	0.009523809523809525
ENSG00000107614	0.009523809523809525
ENSG00000107651	0.009523809523809525
ENSG00000107719	0.009523809523809525
ENSG00000107731	0.009523809523809525
ENSG00000107736	0.009523809523809525
ENSG00000107815	0.009523809523809525
ENSG00000107816	0.009523809523809525
ENSG00000107863	0.009523809523809525
ENSG00000107864	0.009523809523809525
ENSG00000107897	0.009523809523809525
ENSG00000107951	0.009523809523809525
ENSG00000108021	0.009523809523809525
ENSG00000108231	0.009523809523809525
ENSG00000108244	0.009523809523809525
ENSG00000108256	0.009523809523809525
ENSG00000108375	0.06666666666666667
ENSG00000108384	0.009523809523809525
ENSG00000108395	0.009523809523809525
ENSG00000108405	0.009523809523809525
ENSG00000108443	0.009523809523809525
ENSG00000108510	0.009523809523809525
ENSG00000108557	0.009523809523809525
ENSG00000108576	0.009523809523809525
ENSG00000108582	0.01904761904761905
ENSG00000108797	0.01904761904761905
ENSG00000108799	0.009523809523809525
ENSG00000108821	0.01904761904761905
ENSG00000108883	0.009523809523809525
ENSG00000109046	0.009523809523809525
ENSG00000109061	0.02857142857142857
ENSG00000109062	0.009523809523809525
ENSG00000109072	0.009523809523809525
ENSG00000109103	0.009523809523809525
ENSG00000109265	0.009523809523809525
ENSG00000109436	0.02857142857142857
ENSG00000109586	0.009523809523809525
ENSG00000109606	0.01904761904761905
ENSG00000109654	0.009523809523809525
ENSG00000109674	0.009523809523809525
ENSG00000109881	0.009523809523809525
ENSG00000109920	0.009523809523809525
ENSG00000110046	0.009523809523809525
ENSG00000110063	0.009523809523809525
ENSG00000110076	0.009523809523809525
ENSG00000110148	0.009523809523809525
ENSG00000110169	0.009523809523809525
ENSG00000110172	0.009523809523809525
ENSG00000110195	0.009523809523809525
ENSG00000110237	0.01904761904761905
ENSG00000110321	0.009523809523809525
ENSG00000110367	0.009523809523809525
ENSG00000110427	0.009523809523809525
ENSG00000110436	0.009523809523809525
ENSG00000110442	0.009523809523809525
ENSG00000110446	0.009523809523809525
ENSG00000110448	0.009523809523809525
ENSG00000110497	0.009523809523809525
ENSG00000110514	0.009523809523809525
ENSG00000110665	0.009523809523809525
ENSG00000110713	0.009523809523809525
ENSG00000110719	0.009523809523809525
ENSG00000110799	0.009523809523809525
ENSG00000110811	0.009523809523809525
ENSG00000110906	0.009523809523809525
ENSG00000110925	0.009523809523809525
ENSG00000110987	0.009523809523809525
ENSG00000111241	0.01904761904761905
ENSG00000111247	0.009523809523809525
ENSG00000111249	0.009523809523809525
ENSG00000111252	0.009523809523809525
ENSG00000111262	0.01904761904761905
ENSG00000111271	0.009523809523809525
ENSG00000111344	0.009523809523809525
ENSG00000111404	0.009523809523809525
ENSG00000111450	0.009523809523809525
ENSG00000111452	0.009523809523809525
ENSG00000111602	0.009523809523809525
ENSG00000111676	0.009523809523809525
ENSG00000111679	0.009523809523809525
ENSG00000111713	0.01904761904761905
ENSG00000111732	0.01904761904761905
ENSG00000111817	0.009523809523809525
ENSG00000111859	0.009523809523809525
ENSG00000111875	0.009523809523809525
ENSG00000111877	0.009523809523809525
ENSG00000111879	0.009523809523809525
ENSG00000111880	0.009523809523809525
ENSG00000111886	0.009523809523809525
ENSG00000111913	0.009523809523809525
ENSG00000111961	0.009523809523809525
ENSG00000112038	0.009523809523809525
ENSG00000112137	0.009523809523809525
ENSG00000112139	0.009523809523809525
ENSG00000112159	0.009523809523809525
ENSG00000112164	0.009523809523809525
ENSG00000112182	0.009523809523809525
ENSG00000112195	0.009523809523809525
ENSG00000112218	0.01904761904761905
ENSG00000112245	0.009523809523809525
ENSG00000112249	0.01904761904761905
ENSG00000112299	0.009523809523809525
ENSG00000112541	0.009523809523809525
ENSG00000112624	0.009523809523809525
ENSG00000112655	0.009523809523809525
ENSG00000112659	0.009523809523809525
ENSG00000112685	0.01904761904761905
ENSG00000112706	0.009523809523809525
ENSG00000112763	0.009523809523809525
ENSG00000112769	0.02857142857142857
ENSG00000112782	0.009523809523809525
ENSG00000112787	0.009523809523809525
ENSG00000112852	0.009523809523809525
ENSG00000112893	0.009523809523809525
ENSG00000112902	0.0380952380952381
ENSG00000112941	0.009523809523809525
ENSG00000112964	0.009523809523809525
ENSG00000113083	0.01904761904761905
ENSG00000113088	0.009523809523809525
ENSG00000113100	0.01904761904761905
ENSG00000113108	0.01904761904761905
ENSG00000113161	0.009523809523809525
ENSG00000113205	0.01904761904761905
ENSG00000113209	0.02857142857142857
ENSG00000113211	0.009523809523809525
ENSG00000113248	0.009523809523809525
ENSG00000113262	0.009523809523809525
