gene	log2fc	pval
ENSG00000005073	3.544785714285715	3.0956183632048785e-07
ENSG00000005075	0.3722619047619027	0.00032476562900548466
ENSG00000005100	-0.37865523809523793	3.265234923632036e-05
ENSG00000005102	-1.067946666666665	0.000859821849574039
ENSG00000005108	-0.46683333333333543	0.02007021631165916
ENSG00000005156	-0.1449552380952408	0.05943931597263038
ENSG00000005175	0.13101714285714117	0.08797903609834151
ENSG00000005187	-1.5755266666666667	1.2294409310364314e-05
ENSG00000005189	-0.5409180952380943	0.00024630949415690545
ENSG00000005194	0.23130476190476124	0.0011079286974959475
ENSG00000005206	-0.3856838095238082	0.013895502839069752
ENSG00000005238	0.6776895238095264	2.1230355532889013e-06
ENSG00000005243	-0.298409523809525	0.28943515709185386
ENSG00000005249	-1.4826647619047613	3.9104875770640186e-09
ENSG00000005302	0.002064761904764012	0.9525401872057282
ENSG00000005339	-0.4060247619047672	0.00025759403331773604
ENSG00000005379	-1.1256609523809544	1.0181938315118233e-06
ENSG00000005381	-0.47003714285714304	0.02710768866123222
ENSG00000005421	-0.9067180952380953	0.0002350919619949535
ENSG00000005436	-0.44027714285714303	5.545658169346579e-06
ENSG00000005448	0.5023676190476198	0.0007031993899201997
ENSG00000005469	0.133659047619048	0.1890872476719767
ENSG00000005471	0.4358419047619062	0.009355415303460696
ENSG00000005483	-0.10309333333333726	0.16855722981843735
ENSG00000005486	0.12016476190475878	0.09560961485951369
ENSG00000005513	-0.13979142857142968	0.3784224219176274
ENSG00000005700	-0.02863238095237719	0.6538869569166876
ENSG00000005801	0.11862095238095094	0.16014666318829196
ENSG00000005810	-0.37416952380952395	4.017306943712772e-06
ENSG00000005812	-0.0701199999999993	0.44616360034436187
ENSG00000005844	-0.46204952380952413	0.022526161177630413
ENSG00000005882	-0.5901314285714268	7.757122777430604e-05
ENSG00000005884	1.8831780952380957	6.0071250018522805e-09
ENSG00000005889	-0.18137428571428416	0.05632609253138708
ENSG00000005893	-0.03883333333333461	0.48746113883487996
ENSG00000005961	-0.1337104761904757	0.38489553561263545
ENSG00000005981	-0.7531200000000009	0.0006259831092392142
ENSG00000006007	0.18941142857143056	0.01404686984049835
ENSG00000006015	-0.050593333333335266	0.7389229588447125
ENSG00000006016	-0.4439133333333345	0.19313033023202586
ENSG00000006025	0.4895771428571418	0.01804424583380576
ENSG00000006042	-0.527475238095235	1.2505512015740795e-05
ENSG00000006047	-0.04388190476190479	0.6058223893817892
ENSG00000006059	0.04572952380952381	0.6474636662116431
ENSG00000006062	-0.6645638095238091	1.5801836596779354e-06
ENSG00000006071	-2.3739542857142855	3.9433023891323016e-06
ENSG00000006116	-0.23879238095238092	0.02841583934797746
ENSG00000006118	0.43781904761904755	0.046835218039927747
ENSG00000006125	0.4293638095238066	3.941477579796235e-06
ENSG00000006128	-0.44896857142857227	0.29853709131255857
ENSG00000006194	-0.022143809523806013	0.3510787702446918
ENSG00000006210	-0.06735809523809344	0.5359488621329107
ENSG00000006282	-0.09267904761905044	0.5597051995763209
ENSG00000006283	-1.4311266666666675	0.0002387747745015399
ENSG00000006327	0.8822676190476173	1.7310332851525122e-05
ENSG00000006377	0.6889533333333333	0.12289392799268245
ENSG00000006432	0.1240828571428576	0.9841724748012964
ENSG00000006451	0.7162600000000019	7.592507961692509e-09
ENSG00000006453	1.3236085714285721	4.406065454184718e-09
ENSG00000006459	0.13062761904762255	0.053319085130759614
ENSG00000006468	0.7892457142857108	7.881810772178161e-05
ENSG00000006530	-0.005354285714284757	0.8989536948066591
ENSG00000006534	0.9806323809523789	1.5272672506811066e-07
ENSG00000006555	0.879091428571428	0.00011879311715465102
ENSG00000006576	0.27474380952380884	0.02765223379438295
ENSG00000006606	0.7533666666666665	0.003158062303461413
ENSG00000006607	0.15283523809523736	0.06560975503027401
ENSG00000006611	1.1374199999999988	3.3219362584936774e-05
ENSG00000006625	0.47818285714285835	1.6111244811843788e-06
ENSG00000006634	0.5583009523809537	1.3219627488689249e-05
ENSG00000006638	-0.1978599999999986	0.017100543654487346
ENSG00000006652	-0.5228857142857137	0.0029589228312669174
ENSG00000006659	0.04974952380952381	0.39642785678365544
ENSG00000006695	-0.3028561904761897	7.76508529996685e-06
ENSG00000006704	0.6536400000000011	3.082306626620478e-07
ENSG00000006712	0.24266380952381184	0.030884263644850554
ENSG00000006715	-0.045018095238093636	0.5490722007010495
ENSG00000006740	-0.8501399999999988	7.986359130346531e-07
ENSG00000006744	-0.25674571428571547	0.0005320126438895116
ENSG00000006747	0.7346571428571451	0.0030780046229094827
ENSG00000006756	-0.1447476190476209	0.16015246834418928
ENSG00000006757	-0.28390952380952594	0.038349737210617824
ENSG00000006788	1.0535780952380955	0.002133235041885263
ENSG00000006831	0.1077723809523814	0.15895130403362068
ENSG00000006837	-0.33583999999999925	0.004281032313880025
ENSG00000007001	-0.3344619047619046	0.14756367658917766
ENSG00000007038	1.9557609523809525	0.0017454126652373598
ENSG00000007047	-0.13876761904761814	0.08154561367945137
ENSG00000007062	0.24727904761904718	0.5385659278972471
ENSG00000007080	0.20535428571428582	0.11987372839113813
ENSG00000007129	-0.2081228571428575	0.1986170044166493
ENSG00000007168	-0.21330571428571332	0.0009097328397324598
ENSG00000007171	0.9013152380952372	0.0002107559114517809
ENSG00000007174	-2.0119476190476195	1.4639994290454358e-08
ENSG00000007202	-0.017499047619047303	0.9335916973268523
ENSG00000007216	-0.47216380952380943	0.21539137983515688
ENSG00000007237	-0.6522466666666649	5.0972719373758044e-05
ENSG00000007255	0.14062476190476136	0.29124856424389256
ENSG00000007264	-0.5920114285714284	0.008426500837409713
ENSG00000007306	0.6512609523809498	0.2858403265731545
ENSG00000007312	-0.3207885714285714	0.15549123793024558
ENSG00000007314	-1.7402809523809522	1.347774159685253e-06
ENSG00000007341	-0.29676095238095357	0.0025328925108713133
ENSG00000007350	-0.3393114285714285	0.16107211579573455
ENSG00000007372	-1.612250476190476	0.0002314625016710581
ENSG00000007376	0.14202857142857006	0.42286598718423907
ENSG00000007384	0.5998304761904745	1.2287569004757907e-05
ENSG00000007392	-0.22956571428571593	0.0006724890233676225
ENSG00000007402	-1.3946447619047637	2.6032838283227506e-05
ENSG00000007516	-0.6979685714285715	0.019650894284316645
ENSG00000007520	0.18313238095238127	0.03724662646835201
ENSG00000007541	-0.3994971428571432	0.013293543774335663
ENSG00000007545	-0.17176476190476286	0.05893802501117424
ENSG00000007866	0.5984085714285712	2.040664549857309e-06
ENSG00000007908	-1.1750466666666668	0.031520575903975556
ENSG00000007923	-0.09414190476190498	0.15202941431743208
ENSG00000007933	-0.24966285714285696	0.47512199051775694
ENSG00000007944	-0.4925723809523799	9.166967302847989e-06
ENSG00000007952	2.170844761904762	0.00016093079756975565
ENSG00000007968	0.8552514285714281	1.2749674921097057e-05
ENSG00000008018	0.13426380952380867	0.0735380599507631
ENSG00000008056	-0.721477142857144	0.0005249589822443413
ENSG00000008083	-0.03328571428571436	0.5704384274296167
ENSG00000008086	0.1862685714285739	0.010488432274751262
ENSG00000008118	0.19675999999999938	0.1760698096070542
ENSG00000008128	0.09179523809523893	0.33697198497172864
ENSG00000008130	0.07039333333333353	0.4069020924876907
ENSG00000008196	0.06690380952380955	0.6170235615010353
ENSG00000008197	0.032247619047619046	0.5186081928485426
ENSG00000008226	-0.4096419047619033	0.00024630336675106617
ENSG00000008256	0.04889142857143014	0.6396298454223552
ENSG00000008277	0.27131809523809736	0.1722833883766164
ENSG00000008282	0.42616857142857256	0.00020412797301198906
ENSG00000008283	-0.12443142857142853	0.3490587658886408
ENSG00000008294	-0.08949904761905003	0.2157398983887694
ENSG00000008300	0.5143447619047627	0.04683674551659355
ENSG00000008311	-0.5002838095238094	0.0005813226198102447
ENSG00000008323	0.47747047619047667	0.011887665941346581
ENSG00000008324	-0.08654000000000117	0.28227081503009144
ENSG00000008382	-0.2774914285714267	0.08224466363668688
ENSG00000008394	0.13757333333333222	0.3870687709632964
ENSG00000008405	-0.3062666666666658	0.0032400145349279984
ENSG00000008438	-0.7454219047619046	0.006871776498635216
ENSG00000008441	-0.5880666666666681	0.00048028670174120303
ENSG00000008513	0.3339561904761936	0.01175292430530279
ENSG00000008516	-0.7311999999999976	0.0028484755689250356
ENSG00000008517	0.015623809523805932	0.8738969386776428
ENSG00000008710	-0.3449666666666644	0.01943726253312086
ENSG00000008735	-0.9089304761904771	3.9492037072510305e-05
ENSG00000008838	0.03763714285714137	0.9335934230630606
ENSG00000008853	-0.05748476190476204	0.4775594504432138
ENSG00000008869	-0.30175142857142845	1.4983211580304602e-05
ENSG00000008952	-0.09101523809523648	0.5704484659013508
ENSG00000008988	-0.14799142857142833	0.02710209613721679
ENSG00000009307	-0.09076571428571789	0.22018645018297534
ENSG00000009335	0.1027104761904738	0.04552397071447152
ENSG00000009413	-0.5607276190476203	1.7574860120780392e-08
ENSG00000009694	-0.8505209523809532	0.0009908698911011006
ENSG00000009709	0.9159200000000001	0.018674129692483228
ENSG00000009724	-1.0821009523809542	2.539841385448312e-08
ENSG00000009765	1.4760723809523801	1.0241666792321752e-05
ENSG00000009780	-0.18114380952380849	0.014363492248673039
ENSG00000009790	-0.3977276190476182	0.014207094696523159
ENSG00000009830	-0.2678590476190461	0.001817109737650703
ENSG00000009844	0.2494904761904735	0.0008107778991015314
ENSG00000009950	-1.7718457142857158	3.2170515231063253e-07
ENSG00000009954	0.07784857142856794	0.16854540016320996
ENSG00000010017	0.12789619047619105	0.0644550034060007
ENSG00000010030	0.6549095238095237	0.0024354764167792346
ENSG00000010072	0.2861838095238092	0.0002074224245877842
ENSG00000010165	0.19414190476190818	0.02968032070555274
ENSG00000010219	-0.24211428571428684	0.0022500673805775926
ENSG00000010244	0.23392571428571607	0.00023857204904831483
ENSG00000010256	-0.02860380952380659	0.41372153520335797
ENSG00000010270	0.18994285714286008	0.011104437338532934
ENSG00000010278	0.7086342857142824	6.94501912730033e-06
ENSG00000010282	-2.5931533333333334	1.6898756635784556e-06
ENSG00000010292	0.4880476190476202	2.259063146280396e-05
ENSG00000010295	-0.37378190476190376	0.000990769141176197
ENSG00000010310	-0.43910380952380823	0.04384738914258365
ENSG00000010318	-0.7434323809523811	1.9347742773595333e-07
ENSG00000010319	-1.4204590476190484	1.1535260547300156e-07
ENSG00000010322	-0.5364390476190497	0.00011310263152398857
ENSG00000010327	-0.528021904761907	0.005154059121427698
ENSG00000010361	-0.26137333333333324	0.029686270898778785
ENSG00000010379	-0.5156352380952383	0.027377845036715323
ENSG00000010404	0.17586761904761872	0.09484037558478803
ENSG00000010438	-2.6342638095238087	0.0009631678128055734
ENSG00000010539	0.12404571428571387	0.11249939804531198
ENSG00000010610	-0.2764342857142861	0.016550053426493915
ENSG00000010626	0.185125714285717	0.11250189419065916
ENSG00000010671	-0.4320199999999996	0.0012055422296377166
ENSG00000010704	0.057759047619047266	0.23705449610230167
ENSG00000010803	-0.47507714285714364	9.383421259225378e-07
ENSG00000010810	-0.035165714285714245	0.9493793496634887
ENSG00000010818	-0.19501238095238094	0.01098105957493166
ENSG00000010932	-0.8606809523809549	0.00022787994974193864
ENSG00000011007	-0.40364190476190664	6.765528419635455e-07
ENSG00000011009	0.40317047619047663	0.004497197161775052
ENSG00000011021	-0.3888952380952393	5.652715705299276e-06
ENSG00000011028	-0.019522857142861838	0.7003374196246126
ENSG00000011052	0.6946914285714278	0.0662097380996724
ENSG00000011083	0.8012942857142855	0.016554752012157014
ENSG00000011105	-0.20702666666666225	0.12958089457351374
ENSG00000011114	-0.30364952380952737	2.297732838453152e-05
ENSG00000011132	-0.08050190476190267	0.6115542835139529
ENSG00000011143	-0.326884761904763	0.0008846519662252485
ENSG00000011198	-0.053034285714280927	0.48994769344012645
ENSG00000011201	0.71022761904762	0.0006634544639986894
ENSG00000011243	-0.13524857142857094	0.06561069187515486
ENSG00000011258	-0.29917619047619226	0.0028845554259914626
ENSG00000011260	0.19584095238095323	0.0029979424148534307
ENSG00000011275	-0.22441428571428723	1.1415183248074722e-05
ENSG00000011295	-0.38645333333333376	2.1411733444116034e-05
ENSG00000011304	0.08270857142857224	0.22018164367220416
ENSG00000011332	0.5358133333333337	0.09248359872801361
ENSG00000011347	-1.4001495238095227	2.9563342218950296e-06
ENSG00000011376	-0.051625714285711055	0.39803543550066156
ENSG00000011405	-0.10520761904762388	0.1012815813883956
ENSG00000011422	1.7478076190476184	7.0863114662067625e-09
ENSG00000011426	3.109970476190475	4.454276877646083e-10
ENSG00000011451	-0.26282571428571444	0.009908895633881842
ENSG00000011454	-0.12984380952380903	0.015334051704248041
ENSG00000011465	-0.18704761904762002	0.7239971750174967
ENSG00000011478	0.011318095238095793	0.7995518362925319
ENSG00000011485	0.208929523809525	0.005613515007150359
ENSG00000011523	-0.754865714285712	7.520660053829609e-10
ENSG00000011566	0.08865904761904808	0.20135690791077732
ENSG00000011590	-0.34985523809523933	0.008134984159092718
ENSG00000011600	-0.04055238095238245	0.3741251883334298
ENSG00000011638	0.3618104761904757	0.00023128258802270773
ENSG00000011677	0.5214104761904761	0.31185169170200366
ENSG00000012048	0.8356980952380972	3.8165112382542056e-08
ENSG00000012061	-0.12094285714285391	0.03276603943529082
ENSG00000012124	-0.13520571428571415	0.30600353045842965
ENSG00000012171	-0.09710857142857066	0.6827831216868401
ENSG00000012174	-0.08776380952380869	0.42515607651821263
ENSG00000012211	0.42561238095238174	8.567812208681939e-05
ENSG00000012223	-0.39811714285714395	0.6339935811510786
ENSG00000012232	-0.34150666666666574	2.6425166448910057e-05
ENSG00000012504	-1.9205219047619035	2.5134438990024044e-05
ENSG00000012660	0.16309428571428697	0.24021572754498122
ENSG00000012779	0.2743209523809522	0.12959354493570788
ENSG00000012817	-1.0886619047619064	0.021709869440536184
ENSG00000012822	-0.34337714285714327	0.00011494721130128221
ENSG00000012963	-0.17710666666666697	0.0029188895110399517
ENSG00000012983	0.2911171428571393	0.0032388908904210554
ENSG00000013016	0.050965714285714725	0.8241652862685072
ENSG00000013275	0.6399342857142845	1.5584235203988597e-07
ENSG00000013288	-0.0908790476190422	0.2930176050752441
ENSG00000013293	-0.9384590476190473	2.6031157146554408e-05
ENSG00000013297	-0.12260095238095481	0.9620259931670165
ENSG00000013306	0.2582866666666668	0.030272398194572534
ENSG00000013364	0.5709800000000023	1.268743120251965e-06
ENSG00000013374	0.26169428571428455	0.0006727214622582299
ENSG00000013375	-0.30900380952380857	0.005028553242038431
ENSG00000013392	-0.7840876190476216	4.102901498886583e-09
ENSG00000013441	-0.07386952380952216	0.20137569101533348
ENSG00000013503	-0.3472685714285717	3.2649259833161624e-05
ENSG00000013523	-1.083221904761908	1.159784184067046e-08
ENSG00000013561	0.01752666666666336	0.8427335587325451
ENSG00000013563	0.5204828571428575	2.733870984856829e-06
ENSG00000013573	0.5404457142857151	0.00266900084864904
ENSG00000013583	-0.4195314285714282	0.0009630694348762408
ENSG00000013588	3.2226733333333346	8.155369249291182e-10
ENSG00000013619	-1.0760352380952378	1.1535260547300156e-07
ENSG00000013725	-0.5123399999999982	0.014846367121226186
ENSG00000013810	0.8836704761904777	4.134384809746819e-07
ENSG00000014123	-0.27677809523809493	0.002337845896020753
ENSG00000014138	0.07815238095238008	0.40249758382267176
ENSG00000014164	-0.08892190476190542	0.3892527753070618
ENSG00000014216	0.37383047619047716	0.0004801014402456191
ENSG00000014257	-0.5137914285714285	0.007670813920832627
ENSG00000014641	0.10301809523809702	0.1508807023920136
ENSG00000014824	0.0592076190476174	0.24180621352022236
ENSG00000014914	1.3944419047619032	1.975488963354749e-07
ENSG00000014919	-0.038461904761904364	0.7002809600440243
ENSG00000015133	-0.003934285714288777	0.9209854030591142
ENSG00000015153	-0.21985523809523677	0.030586703485725814
ENSG00000015171	-0.31978285714285626	0.00010596772658844043
ENSG00000015285	-0.3741257142857144	0.005348504272489614
ENSG00000015413	-1.9677409523809501	7.983203298261581e-07
ENSG00000015475	0.5835190476190473	7.482497189191828e-06
ENSG00000015479	0.015544761904759952	0.93674752741829
ENSG00000015520	0.7318685714285706	0.03548058070685429
ENSG00000015532	0.09418095238095248	0.304120040924309
ENSG00000015568	-0.5443152380952352	0.10295308796598898
ENSG00000015592	-0.8414371428571428	0.014661305139745746
ENSG00000015676	0.1187085714285736	0.05530365278291236
ENSG00000016082	-0.5378514285714289	0.16736233186269645
ENSG00000016391	-0.9317885714285747	4.526934806341273e-05
ENSG00000016402	-0.14860476190476213	0.4002730389490228
ENSG00000016490	0.3833076190476188	0.8612518857723099
ENSG00000016602	2.4083647619047612	1.6103210693379174e-06
ENSG00000016864	-0.08473333333333244	0.32311878130924776
ENSG00000017260	0.3683380952380926	9.14690064294376e-05
ENSG00000017427	-2.5534085714285695	3.1001089944293336e-05
ENSG00000017483	-0.4028095238095233	0.24341065411006302
ENSG00000017797	0.5072923809523804	8.65098166034534e-07
ENSG00000018189	-0.2630561904761919	0.012853110297728334
ENSG00000018236	-0.3516019047619068	0.4485553394154943
ENSG00000018280	0.7332761904761895	0.011107656932827992
ENSG00000018408	-0.1932857142857145	0.04180505915836802
ENSG00000018510	0.21663047619047582	0.00722558843572948
ENSG00000018607	0.19699333333333324	0.2940509816624055
ENSG00000018610	0.13921999999999812	0.008130122246185307
ENSG00000018625	-2.047434285714285	1.8509414599320967e-06
ENSG00000018699	-0.10033047619047508	0.1543293311894348
ENSG00000018869	-0.8884466666666677	4.77706362710012e-08
ENSG00000019102	2.501220952380952	4.859949344321641e-06
ENSG00000019144	-0.45938857142857437	0.001062730173101369
ENSG00000019169	2.5677466666666673	4.376651744124877e-05
ENSG00000019186	2.7705295238095244	6.457405734616283e-05
ENSG00000019485	-1.013499047619046	5.836648394595778e-08
ENSG00000019505	0.3892285714285695	0.02628972416914285
ENSG00000019549	0.5156542857142856	0.05788978514959092
ENSG00000019582	-0.1614190476190469	0.08154402555822413
ENSG00000019991	-0.5929457142857117	0.003198190106206771
ENSG00000019995	-0.26818571428571225	0.0002956763034485327
ENSG00000020129	-0.12155809523809502	0.3212406712064453
ENSG00000020181	-0.475974285714285	0.010490309721411666
ENSG00000020219	-1.9210380952380948	4.497914204762012e-07
ENSG00000020256	0.23891714285714194	0.0001743978082789734
ENSG00000020426	0.2523266666666668	0.0028478487418948867
ENSG00000020577	0.0056219047619077145	0.8149066607173311
ENSG00000020633	-0.16113047619047638	0.3173888309340527
ENSG00000020922	-0.002368571428572608	0.8179684916819558
ENSG00000021300	-0.2812342857142891	0.16981723834728457
ENSG00000021355	0.405641904761902	0.01985798151303425
ENSG00000021461	-1.1424295238095237	0.00037166647908987453
ENSG00000021488	0.8887780952380941	0.006492916537080609
ENSG00000021574	0.05329333333333253	0.7239475215645487
ENSG00000021645	-0.6096847619047621	9.457024575206517e-05
ENSG00000021762	0.3198790476190485	0.006570444617207509
ENSG00000021776	-0.01907809523809334	0.8614012708385451
ENSG00000021826	0.4788809523809512	0.9462239429546593
ENSG00000021852	0.4332371428571431	0.33491042370783153
ENSG00000022267	-1.0485095238095248	0.00034512035545339407
ENSG00000022277	0.17645999999999695	0.0016510656040688292
ENSG00000022355	-0.4555990476190477	0.04085863530744725
ENSG00000022556	0.5638419047619037	0.26659875232199004
ENSG00000022567	0.0805971428571457	0.9683504082043907
ENSG00000022840	-0.16676571428571663	0.02181931389814719
ENSG00000022976	-0.46613523809523905	2.6828467508206783e-06
ENSG00000023041	0.27814857142857363	1.1188321012769166e-05
ENSG00000023171	0.3425857142857147	0.12860674512548664
ENSG00000023191	-0.006414285714285484	0.8645253308684703
ENSG00000023228	0.12669142857142646	0.019022245834352795
ENSG00000023287	0.07489809523809576	0.4137158593164203
ENSG00000023318	-0.16145333333333411	0.05330832446819053
ENSG00000023330	0.49227142857143136	5.832577821395491e-05
ENSG00000023445	1.0046371428571401	0.0002501195739304064
ENSG00000023516	0.010701904761903691	0.735921439189337
ENSG00000023572	0.586437142857144	3.2165982864145333e-07
ENSG00000023608	0.4788590476190482	0.0003558153922775926
ENSG00000023697	0.23380095238095322	0.00946112211114715
ENSG00000023734	0.09924857142857313	0.12560692194130008
ENSG00000023839	-0.441227619047619	0.0005096817953664643
ENSG00000023892	-0.17228857142857024	0.11339888095950572
ENSG00000023902	-0.06965047619047482	0.22469997866747948
ENSG00000023909	-0.04098190476190311	0.17733329541289644
ENSG00000024048	-0.1889352380952385	0.0022790098578147106
ENSG00000024422	0.20043904761904763	0.16735717022014618
ENSG00000024526	2.518220952380953	7.758678563040565e-10
ENSG00000024862	-0.3513152380952391	4.847454841697785e-05
ENSG00000025039	-0.7107304761904736	4.879017916146795e-07
ENSG00000025156	-0.22583714285713974	0.03028560929215172
ENSG00000025293	0.12211714285714592	0.03722289383709637
ENSG00000025423	1.9292647619047596	2.019285591055886e-07
ENSG00000025434	0.06354857142856929	0.6625156363482325
ENSG00000025708	0.7674390476190531	0.0027388777059024687
ENSG00000025770	-0.07877047619047595	0.3429681776808896
ENSG00000025772	0.37544857142857246	0.001062559205517894
ENSG00000025796	-0.5906942857142887	5.865572545701984e-06
ENSG00000025800	-0.011381904761908146	0.8179753247165409
ENSG00000026025	-0.12771238095238147	0.3936349384726373
ENSG00000026036	0.6680980952380962	0.0533319156174785
ENSG00000026103	0.3544123809523807	0.004786449725336887
ENSG00000026297	0.6379704761904748	0.00013732283342701184
ENSG00000026508	-0.17750095238094943	0.17733329541289644
ENSG00000026559	-0.8730847619047628	0.020715949781838005
ENSG00000026652	-0.25384190476190405	0.014049537206861912
ENSG00000026751	-0.169334285714287	0.3892503052901698
ENSG00000026950	0.0943923809523799	0.5570451419999857
ENSG00000027001	0.0030561904761921	0.9778428598576916
ENSG00000027075	-0.4389752380952334	5.637053220115197e-05
ENSG00000027644	-1.2158723809523817	2.5132810015186537e-05
ENSG00000027697	0.05597047619047757	0.7660208397787867
ENSG00000027847	0.062031428571431846	0.6653957160510933
ENSG00000027869	0.1117780952380949	0.567771837686391
ENSG00000028116	-0.030554285714286422	0.715084437277806
ENSG00000028137	-0.344910476190476	0.004019676847797229
ENSG00000028203	0.4013038095238102	9.574927174337201e-07
ENSG00000028277	-0.6036342857142856	0.001239503492725941
ENSG00000028310	0.1623247619047632	0.016021011715362427
ENSG00000028528	-0.3455695238095231	1.4196429461491012e-05
ENSG00000028839	-0.09683047619047791	0.29306454113451397
ENSG00000029153	1.7886314285714278	2.9251764005623675e-09
ENSG00000029363	-0.09778476190476226	0.23236190217774644
ENSG00000029364	0.019460952380949692	0.5949429700867372
ENSG00000029534	1.113192380952384	0.0006831246465165232
ENSG00000029559	2.2425600000000006	2.082433628387902e-06
ENSG00000029639	0.02204666666666455	0.7299537765369768
ENSG00000029725	-0.42154666666666785	2.0158582254331084e-07
ENSG00000029993	0.548349523809522	0.00033479826355104365
ENSG00000030066	-0.034118095238092394	0.323083484094448
ENSG00000030110	0.8055733333333315	1.4591095215714237e-06
ENSG00000030304	-0.6133552380952372	0.0142074308691861
ENSG00000030419	0.47926380952380754	0.00026572399648416725
ENSG00000030582	0.2571819047619037	0.17104547740379306
ENSG00000031003	-0.29380095238095194	1.3160830496277129e-05
ENSG00000031081	-0.2582647619047602	0.007055678044697606
ENSG00000031691	0.446974285714286	0.00234109195263438
ENSG00000031698	-0.16729904761904812	0.004386267509051284
ENSG00000031823	-0.24423238095238098	0.000766160224390343
ENSG00000032219	0.01069904761904894	0.902096592600197
ENSG00000032389	0.38908476190476193	2.9418162671996318e-05
ENSG00000032444	0.030656190476191725	0.9178343778936398
ENSG00000032742	-0.07264952380952394	0.6798681270759699
